tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
Region	This study	47.7244	274.044128	Michipicoten Island	47.7022	274.3519
Outcrop	This study	47.53669	269.06	Two Island River	47.524091	269.07756
>>>>>>>>>>
tab 	er_samples
er_formation_name	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_bed_dip	sample_lat	sample_azimuth	er_location_name	sample_declination_correction	sample_height	sample_dip	sample_type	magic_method_codes	sample_lon	sample_class
0	This study	-12.1	94.5	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	273	SLB13.1a	273	1.31e-05	4.04e-08	1.05e-07	2.96e-07	SLB13.1a:LP-DIR-T	1	SLB13	1	1.3	g	LT-NO:LP-DIR-T
0	This study	-12.2	93.9	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	77	SLB13.1a	273	1.31e-05	4.21e-08	1.00e-07	4.66e-07	SLB13.1a:LP-DIR-T	2	SLB13	1	2.1	g	LT-LT-Z:LP-DIR-T
0	This study	-12.5	94.1	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	373.0	SLB13.1a	273	1.30e-05	3.31e-08	6.70e-08	8.99e-08	SLB13.1a:LP-DIR-T	3	SLB13	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-12.2	92.4	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	473.0	SLB13.1a	273	1.25e-05	3.96e-08	9.38e-08	8.01e-07	SLB13.1a:LP-DIR-T	4	SLB13	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	-12.4	92.8	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	573.0	SLB13.1a	273	1.20e-05	4.78e-08	5.35e-08	6.22e-08	SLB13.1a:LP-DIR-T	5	SLB13	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-12.0	93.5	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	673.0	SLB13.1a	273	1.12e-05	4.82e-08	9.95e-08	5.55e-07	SLB13.1a:LP-DIR-T	6	SLB13	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-11.9	90.3	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	723.0	SLB13.1a	273	1.06e-05	3.21e-08	5.21e-08	1.06e-07	SLB13.1a:LP-DIR-T	7	SLB13	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-12.0	90.7	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	748.0	SLB13.1a	273	1.03e-05	3.04e-08	5.69e-08	4.99e-07	SLB13.1a:LP-DIR-T	8	SLB13	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-11.9	91.2	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	773.0	SLB13.1a	273	9.98e-06	3.63e-08	4.95e-08	2.26e-07	SLB13.1a:LP-DIR-T	9	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-11.7	90.4	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	798.0	SLB13.1a	273	9.55e-06	3.04e-08	5.05e-08	1.80e-07	SLB13.1a:LP-DIR-T	10	SLB13	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	92.4	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	823.0	SLB13.1a	273	8.72e-06	2.62e-08	4.42e-08	2.54e-07	SLB13.1a:LP-DIR-T	11	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-11.5	90.3	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	833.0	SLB13.1a	273	7.81e-06	3.23e-08	5.10e-08	2.75e-07	SLB13.1a:LP-DIR-T	12	SLB13	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-11.8	94.1	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	843.0	SLB13.1a	273	6.35e-06	2.84e-08	4.21e-08	9.66e-08	SLB13.1a:LP-DIR-T	13	SLB13	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-11.7	90.1	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	848.0	SLB13.1a	273	5.49e-06	1.74e-08	3.18e-08	2.21e-07	SLB13.1a:LP-DIR-T	14	SLB13	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-11.7	93.2	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	853.0	SLB13.1a	273	4.43e-06	2.15e-08	3.19e-08	2.99e-08	SLB13.1a:LP-DIR-T	15	SLB13	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-11.8	91.7	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	868.0	SLB13.1a	273	2.61e-06	6.59e-09	1.87e-08	1.61e-07	SLB13.1a:LP-DIR-T	16	SLB13	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	92.7	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	883.0	SLB13.1a	273	1.14e-06	3.34e-09	6.22e-09	4.06e-08	SLB13.1a:LP-DIR-T	17	SLB13	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-12.1	92.2	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	898.0	SLB13.1a	273	5.85e-07	1.17e-09	5.28e-09	4.72e-08	SLB13.1a:LP-DIR-T	18	SLB13	1	4.6	g	LT-T-Z:LP-DIR-T
0	This study	-12.3	91.9	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	913.0	SLB13.1a	273	4.66e-07	1.00e-09	2.88e-09	1.82e-08	SLB13.1a:LP-DIR-T	19	SLB13	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-11.5	93.4	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	928.0	SLB13.1a	273	3.16e-07	8.10e-10	1.59e-09	5.79e-09	SLB13.1a:LP-DIR-T	20	SLB13	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-12.4	92.8	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	938.0	SLB13.1a	273	2.46e-07	6.55e-10	1.14e-09	1.35e-08	SLB13.1a:LP-DIR-T	21	SLB13	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-10.7	92.5	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	948.0	SLB13.1a	273	2.10e-07	9.36e-10	7.20e-10	1.81e-09	SLB13.1a:LP-DIR-T	22	SLB13	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-12.3	93.6	0	pmagpy-3.2.1	u	SLB13.1		Two Island River	953.0	SLB13.1a	273	1.89e-07	1.14e-09	1.06e-09	2.66e-09	SLB13.1a:LP-DIR-T	23	SLB13	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-13.1	105.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	273	SLB13.2a	273	8.09e-06	9.61e-08	1.07e-07	3.19e-07	SLB13.2a:LP-DIR-T	1	SLB13	1	2.5	g	LT-NO:LP-DIR-T
0	This study	-13.2	106.1	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	77	SLB13.2a	273	8.02e-06	9.69e-08	1.64e-07	5.20e-07	SLB13.2a:LP-DIR-T	2	SLB13	1	3.9	g	LT-LT-Z:LP-DIR-T
0	This study	-13.1	107.1	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	373.0	SLB13.2a	273	8.02e-06	9.46e-08	1.35e-07	3.91e-07	SLB13.2a:LP-DIR-T	3	SLB13	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-13.3	107.1	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	473.0	SLB13.2a	273	7.70e-06	4.31e-08	1.56e-07	4.45e-07	SLB13.2a:LP-DIR-T	4	SLB13	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-12.9	104.8	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	573.0	SLB13.2a	273	7.45e-06	9.09e-08	4.27e-08	8.78e-08	SLB13.2a:LP-DIR-T	5	SLB13	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-13.1	103.2	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	673.0	SLB13.2a	273	6.97e-06	7.38e-08	6.25e-08	1.66e-07	SLB13.2a:LP-DIR-T	6	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	103.3	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	723.0	SLB13.2a	273	6.59e-06	8.23e-08	5.38e-08	1.86e-07	SLB13.2a:LP-DIR-T	7	SLB13	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	102.5	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	748.0	SLB13.2a	273	6.35e-06	5.16e-08	7.79e-08	2.86e-07	SLB13.2a:LP-DIR-T	8	SLB13	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	102.4	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	773.0	SLB13.2a	273	6.11e-06	6.26e-08	3.45e-08	1.09e-07	SLB13.2a:LP-DIR-T	9	SLB13	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	103.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	798.0	SLB13.2a	273	5.77e-06	6.30e-08	3.52e-08	1.13e-07	SLB13.2a:LP-DIR-T	10	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-12.9	101.2	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	823.0	SLB13.2a	273	5.06e-06	6.64e-08	2.28e-08	4.91e-08	SLB13.2a:LP-DIR-T	11	SLB13	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	102.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	833.0	SLB13.2a	273	4.30e-06	4.58e-08	1.87e-08	2.38e-08	SLB13.2a:LP-DIR-T	12	SLB13	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-13.0	104.9	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	843.0	SLB13.2a	273	3.24e-06	3.29e-08	1.30e-08	2.30e-08	SLB13.2a:LP-DIR-T	13	SLB13	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-13.1	102.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	848.0	SLB13.2a	273	2.75e-06	2.84e-08	3.17e-08	1.23e-07	SLB13.2a:LP-DIR-T	14	SLB13	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-12.9	104.5	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	853.0	SLB13.2a	273	2.15e-06	1.91e-08	8.46e-09	1.17e-08	SLB13.2a:LP-DIR-T	15	SLB13	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-13.1	104.0	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	868.0	SLB13.2a	273	1.24e-06	6.67e-09	1.79e-08	6.16e-08	SLB13.2a:LP-DIR-T	16	SLB13	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-13.8	105.0	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	883.0	SLB13.2a	273	5.06e-07	4.34e-09	9.29e-09	3.57e-08	SLB13.2a:LP-DIR-T	17	SLB13	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	-12.8	100.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	898.0	SLB13.2a	273	3.02e-07	1.73e-09	3.29e-09	1.92e-08	SLB13.2a:LP-DIR-T	18	SLB13	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	-12.9	104.5	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	913.0	SLB13.2a	273	2.65e-07	1.95e-09	1.43e-09	7.59e-09	SLB13.2a:LP-DIR-T	19	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-11.8	104.1	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	928.0	SLB13.2a	273	2.26e-07	8.51e-10	3.93e-09	1.63e-08	SLB13.2a:LP-DIR-T	20	SLB13	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	-12.7	103.9	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	938.0	SLB13.2a	273	1.99e-07	1.53e-09	2.07e-09	1.01e-08	SLB13.2a:LP-DIR-T	21	SLB13	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-11.6	104.6	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	948.0	SLB13.2a	273	1.75e-07	9.55e-10	8.47e-10	4.31e-09	SLB13.2a:LP-DIR-T	22	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-12.5	107.5	0	pmagpy-3.2.1	u	SLB13.2		Two Island River	953.0	SLB13.2a	273	1.62e-07	2.21e-09	1.12e-09	4.69e-09	SLB13.2a:LP-DIR-T	23	SLB13	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-17.3	100.1	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	273	SLB13.3a	273	7.52e-06	1.50e-07	1.31e-07	3.99e-07	SLB13.3a:LP-DIR-T	1	SLB13	1	3.4	g	LT-NO:LP-DIR-T
0	This study	-17.3	100.5	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	77	SLB13.3a	273	7.49e-06	1.64e-07	7.95e-08	1.34e-07	SLB13.3a:LP-DIR-T	2	SLB13	1	1.7	g	LT-LT-Z:LP-DIR-T
0	This study	-17.1	100.6	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	373.0	SLB13.3a	273	7.46e-06	1.23e-07	8.01e-08	1.96e-07	SLB13.3a:LP-DIR-T	3	SLB13	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-17.4	99.3	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	473.0	SLB13.3a	273	7.15e-06	1.20e-07	6.46e-08	1.40e-07	SLB13.3a:LP-DIR-T	4	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-16.8	100.4	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	573.0	SLB13.3a	273	6.87e-06	1.31e-07	5.94e-08	1.27e-07	SLB13.3a:LP-DIR-T	5	SLB13	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	97.5	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	673.0	SLB13.3a	273	6.44e-06	1.33e-07	3.57e-08	1.88e-07	SLB13.3a:LP-DIR-T	6	SLB13	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-17.3	98.4	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	723.0	SLB13.3a	273	6.10e-06	1.27e-07	8.83e-08	3.13e-07	SLB13.3a:LP-DIR-T	7	SLB13	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-17.2	98.1	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	748.0	SLB13.3a	273	5.89e-06	1.28e-07	4.84e-08	4.18e-08	SLB13.3a:LP-DIR-T	8	SLB13	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-16.5	99.2	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	773.0	SLB13.3a	273	5.67e-06	1.14e-07	4.38e-08	3.35e-07	SLB13.3a:LP-DIR-T	9	SLB13	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	96.2	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	798.0	SLB13.3a	273	5.36e-06	1.14e-07	2.86e-08	3.64e-08	SLB13.3a:LP-DIR-T	10	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-16.4	97.7	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	823.0	SLB13.3a	273	4.77e-06	1.15e-07	2.49e-08	9.30e-08	SLB13.3a:LP-DIR-T	11	SLB13	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-16.8	94.6	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	833.0	SLB13.3a	273	4.19e-06	1.00e-07	3.91e-08	6.50e-08	SLB13.3a:LP-DIR-T	12	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	98.5	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	843.0	SLB13.3a	273	3.34e-06	7.79e-08	1.81e-08	3.84e-08	SLB13.3a:LP-DIR-T	13	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-16.7	101.0	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	848.0	SLB13.3a	273	2.90e-06	6.74e-08	1.34e-08	8.78e-08	SLB13.3a:LP-DIR-T	14	SLB13	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	99.3	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	853.0	SLB13.3a	273	2.30e-06	4.99e-08	1.99e-08	3.74e-08	SLB13.3a:LP-DIR-T	15	SLB13	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-16.7	98.5	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	868.0	SLB13.3a	273	1.30e-06	2.89e-08	5.24e-09	2.64e-08	SLB13.3a:LP-DIR-T	16	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-16.7	99.0	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	883.0	SLB13.3a	273	5.13e-07	1.26e-08	4.41e-09	7.25e-09	SLB13.3a:LP-DIR-T	17	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-16.4	99.6	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	898.0	SLB13.3a	273	2.84e-07	6.27e-09	2.00e-09	2.29e-09	SLB13.3a:LP-DIR-T	18	SLB13	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-16.9	99.2	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	913.0	SLB13.3a	273	2.27e-07	5.30e-09	1.56e-09	2.58e-09	SLB13.3a:LP-DIR-T	19	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-15.5	102.5	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	928.0	SLB13.3a	273	1.90e-07	5.83e-09	1.02e-09	6.09e-09	SLB13.3a:LP-DIR-T	20	SLB13	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-15.3	97.0	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	938.0	SLB13.3a	273	1.63e-07	2.75e-09	9.73e-10	2.19e-09	SLB13.3a:LP-DIR-T	21	SLB13	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-15.5	98.6	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	948.0	SLB13.3a	273	1.43e-07	2.41e-09	1.09e-09	2.93e-09	SLB13.3a:LP-DIR-T	22	SLB13	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-14.9	103.2	0	pmagpy-3.2.1	u	SLB13.3		Two Island River	953.0	SLB13.3a	273	1.29e-07	1.18e-09	7.33e-10	4.38e-09	SLB13.3a:LP-DIR-T	23	SLB13	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-04.5	210.0	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	273	SLB13.4a	273	4.23e-06	1.08e-07	7.53e-08	6.18e-08	SLB13.4a:LP-DIR-T	1	SLB13	1	2.0	g	LT-NO:LP-DIR-T
0	This study	-04.6	209.7	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	77	SLB13.4a	273	4.16e-06	1.00e-07	1.17e-07	8.02e-08	SLB13.4a:LP-DIR-T	2	SLB13	1	2.4	g	LT-LT-Z:LP-DIR-T
0	This study	-07.6	209.2	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	373.0	SLB13.4a	273	4.10e-06	9.27e-08	2.47e-07	1.58e-07	SLB13.4a:LP-DIR-T	3	SLB13	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	-08.9	208.2	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	473.0	SLB13.4a	273	4.01e-06	6.96e-08	3.13e-07	1.84e-07	SLB13.4a:LP-DIR-T	4	SLB13	1	5.3	g	LT-T-Z:LP-DIR-T
0	This study	-08.4	212.0	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	573.0	SLB13.4a	273	3.55e-06	8.14e-08	2.23e-08	2.07e-08	SLB13.4a:LP-DIR-T	5	SLB13	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-08.1	210.1	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	673.0	SLB13.4a	273	3.08e-06	7.35e-08	2.04e-08	1.03e-08	SLB13.4a:LP-DIR-T	6	SLB13	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-07.8	209.0	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	723.0	SLB13.4a	273	2.54e-06	4.31e-08	1.59e-07	9.71e-08	SLB13.4a:LP-DIR-T	7	SLB13	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	-07.6	208.3	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	748.0	SLB13.4a	273	2.41e-06	5.06e-08	7.94e-08	5.39e-08	SLB13.4a:LP-DIR-T	8	SLB13	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-07.5	209.4	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	773.0	SLB13.4a	273	2.32e-06	5.66e-08	1.76e-08	1.69e-08	SLB13.4a:LP-DIR-T	9	SLB13	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-07.1	211.3	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	798.0	SLB13.4a	273	2.20e-06	4.60e-08	1.44e-08	1.82e-08	SLB13.4a:LP-DIR-T	10	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-06.4	211.1	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	823.0	SLB13.4a	273	1.96e-06	4.97e-08	3.85e-08	3.12e-08	SLB13.4a:LP-DIR-T	11	SLB13	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-06.7	209.8	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	833.0	SLB13.4a	273	1.88e-06	2.99e-08	1.14e-07	7.17e-08	SLB13.4a:LP-DIR-T	12	SLB13	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	-06.6	209.8	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	843.0	SLB13.4a	273	1.80e-06	3.56e-08	8.78e-09	7.42e-09	SLB13.4a:LP-DIR-T	13	SLB13	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-06.4	210.6	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	848.0	SLB13.4a	273	1.77e-06	3.64e-08	1.26e-08	5.67e-09	SLB13.4a:LP-DIR-T	14	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-06.3	209.4	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	853.0	SLB13.4a	273	1.72e-06	3.52e-08	2.99e-08	1.09e-08	SLB13.4a:LP-DIR-T	15	SLB13	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-05.8	209.8	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	868.0	SLB13.4a	273	1.56e-06	3.15e-08	4.48e-08	1.90e-08	SLB13.4a:LP-DIR-T	16	SLB13	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-04.9	212.3	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	883.0	SLB13.4a	273	1.35e-06	2.79e-08	7.01e-08	4.86e-08	SLB13.4a:LP-DIR-T	17	SLB13	1	3.8	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	212.3	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	898.0	SLB13.4a	273	1.18e-06	2.04e-08	2.31e-08	1.90e-08	SLB13.4a:LP-DIR-T	18	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-04.5	212.8	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	913.0	SLB13.4a	273	1.03e-06	1.74e-08	1.83e-08	1.59e-08	SLB13.4a:LP-DIR-T	19	SLB13	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-03.9	212.3	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	928.0	SLB13.4a	273	7.39e-07	1.29e-08	9.09e-09	3.04e-09	SLB13.4a:LP-DIR-T	20	SLB13	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-02.9	210.6	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	938.0	SLB13.4a	273	3.45e-07	9.79e-09	1.63e-08	1.09e-08	SLB13.4a:LP-DIR-T	21	SLB13	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-03.6	212.8	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	948.0	SLB13.4a	273	1.02e-07	1.31e-09	1.38e-09	3.68e-10	SLB13.4a:LP-DIR-T	22	SLB13	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-00.5	208.9	0	pmagpy-3.2.1	u	SLB13.4		Two Island River	953.0	SLB13.4a	273	5.59e-08	3.32e-10	2.80e-09	1.53e-09	SLB13.4a:LP-DIR-T	23	SLB13	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-12.9	222.4	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	273	SLB13.5a	273	1.51e-05	6.05e-08	1.56e-07	1.40e-07	SLB13.5a:LP-DIR-T	1	SLB13	1	0.8	g	LT-NO:LP-DIR-T
0	This study	-12.9	222.2	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	77	SLB13.5a	273	1.51e-05	4.23e-08	5.75e-07	5.03e-07	SLB13.5a:LP-DIR-T	2	SLB13	1	2.9	g	LT-LT-Z:LP-DIR-T
0	This study	-13.3	222.7	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	373.0	SLB13.5a	273	1.50e-05	4.52e-08	6.14e-08	5.77e-08	SLB13.5a:LP-DIR-T	3	SLB13	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-15.0	225.9	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	473.0	SLB13.5a	273	1.45e-05	6.34e-08	7.58e-08	4.31e-08	SLB13.5a:LP-DIR-T	4	SLB13	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-16.0	223.5	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	573.0	SLB13.5a	273	1.40e-05	7.61e-08	2.31e-07	1.94e-07	SLB13.5a:LP-DIR-T	5	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-16.4	222.2	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	673.0	SLB13.5a	273	1.33e-05	7.23e-08	5.77e-07	5.03e-07	SLB13.5a:LP-DIR-T	6	SLB13	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-16.5	221.9	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	723.0	SLB13.5a	273	1.28e-05	8.07e-08	6.27e-07	5.21e-07	SLB13.5a:LP-DIR-T	7	SLB13	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	-16.5	222.6	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	748.0	SLB13.5a	273	1.24e-05	8.07e-08	4.53e-07	3.85e-07	SLB13.5a:LP-DIR-T	8	SLB13	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-16.6	223.4	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	773.0	SLB13.5a	273	1.21e-05	6.49e-08	8.74e-08	5.53e-08	SLB13.5a:LP-DIR-T	9	SLB13	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-16.7	225.9	0	pmagpy-3.2.1	u	SLB13.5		Two Island River	798.0	SLB13.5a	273	1.18e-05	1.09e-07	1.99e-07	1.47e-07	SLB13.5a:LP-DIR-T	10	SLB13	1	1.3	g	LT-T-Z:LP-DIR-T
